Store Name,Address,Timings,Phone Number,Latitude,Longitude
 PH DN Regalia Mall Bhubaneswar ,"Food Court, DN Regalia Mall, Kalinga Vihar, Patrapada, Bhubaneswar - 751019",Open until 11:00 PM,18002022022,20.24097541,85.75825886
 PH Patia Bhubaneswar ,"PN 62 & 63, Chandaka Industrial Estate, KIIT Road, Patia, Bhubaneswar - 751024",Open until 11:00 PM,18002022022,20.354122,85.817396
 PH Baxi Bazar Cuttack ,"Plot No 350/934, 935 to 937, Unit 10, Cuttack Town, Cantonment, Cuttack - 753001",Open until 11:00 PM,18002022022,20.4764985,85.86945052
 PH Utkal Centre Point Jajpur ,"Shop 3, Utkal Centre Point, Jajpur Road, Byasanagar, Jajpur - 755019",Open until 11:00 PM,18002022022,20.9518904,86.1305605
 PH Ainthapali Sambalpur ,"Ainthapali Chowk, Kainsir, Sambalpur - 768004",Open until 11:00 PM,18002022022,21.49404485,83.98649837
 Venkata Subha Reddiar Salai ,"No 07, SN 42, 3rd Floor, Providence Mall, Venkata Subha Reddiar Salai, Puducherry - 605001",Open until 11:00 PM,18002022022,11.9297801,79.8100101
 Sector 118 ,"S12A, 2nd Floor, North Country Mall, Sector 118, Sahibzada Ajit Singh Nagar - 140301",Open until 11:00 PM,18002022022,30.73876616,76.67933832
" Kharar, Sector 125 ","SCO 62, Ground Floor, City Heart, Greater Mohali, Kharar, Sector 125, Sahibzada Ajit Singh Nagar - 140301",Open until 11:00 PM,18002022022,30.745328,76.652934
" PH Landra Road, Kharar ","SCO 2 & 3, UGF, The Gold Square, Kharar, Sector 116, Sahibzada Ajit Singh Nagar - 140301",Open until 11:00 PM,18002022022,30.718199,76.654186
 Sector 82 ,"SCO 35, Gr Flr, JLPL Industrial Area, Sector 82, Mohali - 140308",Open until 11:00 PM,18002022022,30.6600309,76.7357961
 Rajpura ,"Eagle Motel, NH 1, Delhi Highway, Rajpura, Patiala - 140401",Open until 11:00 PM,18002022022,30.4861542,76.6038929
 Zirakpur ,"SN TF 01, 3rd Floor, Cosmo Plaza Mall, Ambala Chandigarh Highway, NH 22, Zirakpur, Zirakpur  - 140603",Open until 11:00 PM,18002022022,30.637371,76.821755
 SAS Nagar ,"Shop No 12/12A, Gr Flr, Sushma Capital, Ghazipur Junction, Kishanpura, SAS Nagar, Zirakpur  - 140603",Open until 11:00 PM,18002022022,30.653445,76.850849
 Baltana Zirakpur ,"SCO 7, Kalgidhar Enclave, Shimla Highway, Baltana, Mohali - 140604",Open until 11:00 PM,18002022022,30.660604,76.828064
 Sarabha Nagar ,"Unit No 18, Upper Ground Floor, Kipps Market, Sarabha Nagar, Ludhiana - 141001",Open until 11:00 PM,18002022022,30.892551,75.8222201
 Ferozpur Road ,"4th Floor, West End Mall, Ferozpur Road, Ludhiana - 141001",Open until 11:00 PM,18002022022,30.88575867,75.78824177
 Old Session Court Road ,"No FC 1B, 3rd Floor, Pavilion Mall, Old Session Court Road, Ludhiana - 141001",Open until 11:00 PM,18002022022,30.9160736,75.8408038
 PH Dugri Ludhiana ,"SCF 16, Urban State, Phase 1, Dugri, Ludhiana - 141002",Open until 11:00 PM,18002022022,30.87367879,75.84328938
 Lalbagh ,"SN 9,Ground Floor, Grand walk Mall, Ferozpur Road, B Blk, Aggar Nagar, Lalbagh, Ludhiana - 141012",Open until 11:00 PM,18002022022,30.8867401,75.7909701
 GT Road ,"No 39 & 40, GF, The Celebration Bazar, GT Road, Khanna - 141401",Open until 11:00 PM,18002022022,30.6865461,76.2524804
 PH Main Bazar Moga ,"23 & 4B/9/A1, Gr & 1st Flr, Main Bazar, Kotkapura Moga Road, Krishna Nagar, Moga - 142001",Open until 11:00 PM,18002022022,30.815624,75.171501
 PH Sunview Enclave Ludhiana ,"Sco No 4 & 5, Sunview Enclave, Ayali Kalan, Ludhiana - 142027",Open until 11:00 PM,18002022022,30.8991579,75.7615784
 White Avenue ,"No C4, QSR 4, Wing B, 5th Flr, Trillium, Circular Road, White Avenue, Amritsar - 143001",Open until 11:00 PM,18002022022,31.658696,74.878657
 GT Road ,"S 033, 2nd Floor, Mall of Amritsar, MBM Farm, GT Road, Amritsar - 143001",Open until 11:00 PM,18002022022,31.6193699,74.908496
 Ram Bagh ,"Food Court, GT Road, Urban Haat, Maharaja Ranjit Singh Nagar, Ram Bagh, Amritsar - 143001",Open until 11:00 PM,18002022022,31.633816,74.879037
 PH Spirit Mall Amritsar ,"No 11 & 12, GF, Soul Space Spirit Mall, Grand Trunk Road, Model Town, Amritsar - 143105",Open until 11:00 PM,18002022022,31.630805,74.8159301
 Model Town ,"Unit No 188, Upper Ground Floor, Model Town, Jalandhar - 144003",Open until 11:00 PM,18002022022,31.308412,75.578262
 Civil Line ,"UGF, Leo Fort Hotel, BMC Chowk, Jalandhar Cantt, Jandiala Road, Civil Line, Jalandhar - 144006",Open until 11:00 PM,18002022022,31.3181701,75.5847601
 PH Ramneek Chowk Kapurthala ,"Ground Floor, Grover Tower, Sultanpur Rd, Ramneek Chowk, Circular Road, Ashok Vihar, Kapurthala - 144602",Open until 11:00 PM,18002022022,31.3722401,75.378833
 PH Downtown44 Pathankot ,"Shop No 2, Downtown 44, NH 44, Dadwal, Gurdaspur - 145025",Open until 11:00 PM,18002022022,32.28721582,75.59728849
 PH Mall Road Hoshiarpur ,"Plot No 1314 & 1315, UGF, The Mall Road, Ish Nagar, Fatehgarh, Hoshiarpur - 146001",Open until 11:00 PM,18002022022,31.5315943,75.91998627
 PH VRC City Mall Patiala ,"Shop No 01, GF, VRC City Mall, Rajpura Road, Heera Bagh Chaura, Patiala - 147001",Open until 11:00 PM,18002022022,30.33967834,76.43302444
 Bibi Wala Road ,"MCB No Z 210676, The Food Street, Bibi Wala Road, Bathinda - 151001",Open until 11:00 PM,18002022022,30.2200727,74.9547848
 GT Road ,"Shop No 07, Rose Garden Complex, GT Road, Bathinda - 151001",Open until 11:00 PM,18002022022,30.2305045,74.9333757
 Ripu Daman Singh Park ,"Shop No 4, 4th Floor, Ripu Daman Singh Park, Mohali - 160055",Open until 11:00 PM,18002022022,30.67350556,76.74024493
 Sector 59 ,"No 15, SCO 10, Phase 5, Ripu Daman Singh Park Road, Sector 59, Mohali - 160059",Open until 11:00 PM,18002022022,30.719166,76.7133801
 Sector 64 ,"SCF 53, Phase 10 Market, Sector 64, Mohali - 160062",Open until 11:00 PM,18002022022,30.68609167,76.738975
 Jail Circle ,"Gr Flr, Cross Point Mall, Shiv Complex, Jail Circle, Alwar - 301001",Open until 11:00 PM,18002022022,27.5805597,76.6149267
 PH Genesis Mall Bhiwadi ,"Shop No 58 & 54, Genesis Mall, Mega Highway, Bhiwadi, Bhiwadi - 301019",Open until 11:00 PM,18002022022,28.1915362,76.8139649
 Behror ,"Shop No C09, Plot No B/2, NH 8, Industrial Area, Behror, Behror - 301701",Open until 11:00 PM,18002022022,27.9012508,76.3030401
 MI Road ,"No 109, Ganapati Plaza, Sindhi Camp, MI Road, Jaipur - 302001",Open until 11:00 PM,18002022022,26.919412,75.80013001
 Godown Circle ,"No 22, Crystal Palm Mall, Plot No 2, Godown Circle, Jaipur - 302001",Open until 11:00 PM,18002022022,26.903256,75.792721
 Raja Park ,"B 26, Govind Marg, Raja Park, Jaipur - 302004",Open until 11:00 PM,18002022022,26.898199,75.822903
 Malviya Nagar ,"World Trade Park, Mahesh Park, D Block, Malviya Nagar, Jaipur - 302017",Open until 11:00 PM,18002022022,26.852974,75.804757
 Malviya Nagar ,"Showroom No 5, GF, GT Central Mall, Malviya Nagar, Jaipur - 302017",Open until 11:00 PM,18002022022,26.856301,75.8058002
 Vaishali Nagar ,"Shop No 20, F1, Evershine Tower, Amrapali Circle, Vaishali Nagar, Jaipur - 302021",Open until 11:00 PM,18002022022,26.911804,75.743849
 PH Vidhyadhar Nagar Jaipur ,"Shop No 39 & 40, City Star Complex, Central Spine, Vidyadhar Nagar, Sector 2, Jaipur - 302039",Open until 11:00 PM,18002022022,26.96551069,75.78141075
 Krishna Ganj Rd ,"SN 2, 325/5, Miraj Mall, Krishna Ganj Rd, Ajmer - 305001",Open until 11:00 PM,18002022022,26.471724,74.6332289
 PH Padmini Mall Chittorgarh ,"No G1 to 3, Maharani Padamini Mall, Gandhi Nagar, Sector 3, Chittorgarh - 312001",Open until 11:00 PM,18002022022,24.8822195,74.6353023
 Ashok Nagar ,"No 15, 1st Floor, Lake City Mall, Shastri Marg, Ashok Nagar, Udaipur - 313001",Open until 11:00 PM,18002022022,24.586343,73.710278
" PH Urban Square Mall, Udaipur ","Plot No F210 to 223, Gaurav Path, Udyog Vihar, RIICO Industrial Area, Sukher, Udaipur - 313001",Open until 11:00 PM,18002022022,24.632442,73.713297
 PH Celebration Mall Udaipur ,"No 8, Food Court, Forum Celebration Mall, NH 8, Bhuwana, Udaipur - 313004",Open until 11:00 PM,18002022022,24.61258022,73.70218238
 Inderprastha Ind Area ,"A 15, Upper Ground Floor, Main Jhalawar Road, Inderprastha Ind Area, Kota - 324005",Open until 11:00 PM,18002022022,25.1395352,75.8526993
 PH Landmark City Kota ,"Plot No A62, Landmark Scheme, Kunhari, Ladpura, Kota - 324008",Open until 11:00 PM,18002022022,25.20102642,75.830699
 PH Cine Mall Sikar ,"No 10, Ground Floor, Cine Mall, Rani Sati Road, Devipura, Sikar - 332001",Open until 11:00 PM,18002022022,27.600883,75.145421
 Ravinder Path ,"Plot 25, Ground Floor, A Block, Public Park, Ravinder Path, Sriganganagar - 335001",Open until 11:00 PM,18002022022,29.9270261,73.870648
 Sardarpura ,"No 673, C/2, 11C Road, Sardarpura, Jodhpur - 342003",Open until 11:00 PM,18002022022,26.274216,73.007296
 Paota ,"Plot No B1, B2, B3 & B4, Ghanshyam Bhawan, Mandor Road, Paota, Jodhpur - 342007",Open until 11:00 PM,18002022022,26.3010901,73.0385401
 PH Metro Point Gangtok ,"Friends Metro Point, MG Marg, East Sikkim - 737101",Open until 11:00 PM,18002022022,27.330481,88.612125
 PH Tadong Gangtok ,"Ground Floor, Gairi Gaon, NH 31 A, Tadong, Gangtok - 737102",Open until 11:00 PM,18002022022,27.31555753,88.60146209
 RK Salai ,"No 73, Ace Tower, RK Salai, Chennai - 600004",Open until 11:00 PM,18002022022,13.044721,80.265786
 Kilpauk ,"Door No 43, Plot No 3, Old No 2/3, Garden Road, Kilpauk, Chennai - 600010",Open until 11:00 PM,18002022022,13.085532,80.2396501
 Royapetta ,"No 49 & 50L, 3rd Flr, Express Avenue, Whites Road, Royapetta, Chennai - 600014",Open until 11:00 PM,18002022022,13.058441,80.264444
 Vadapalani ,"183, No 303A, 3rd Flr, Forum Vijaya Mall, NSK Salai, Vadapalani, Chennai - 600026",Open until 11:00 PM,18002022022,13.051086,80.209765
 Meenambakkam ,"Chennai Domestic Airport, GST Road, Meenambakkam, Kanchipuram - 600027",Open until 11:00 PM,18002022022,12.984228,80.167345
 Nungambakkam ,"G 2/3, 312, Gee Gee Emerald, Valluvar Kottam High Road, Nungambakkam, Chennai - 600034",Open until 11:00 PM,18002022022,13.0653301,80.243118
 Nolumbur ,"Shop No 99, Plot No 99, 1st Floor, West Mogappair, Main Road, Nolumbur, Tiruvallur - 600037",Open until 11:00 PM,18002022022,13.080844,80.163951
 Anna Ngr ,"No 44, Shop No S7 & S8, VR Mall, Pillaiyar Koil St, Inner Ring Rd, Anna Ngr, Chennai - 600040",Open until 11:00 PM,18002022022,13.0801401,80.2002901
 Anna Nagar ,"Plot No 995/J, No 172, 2nd Avenue, Anna Nagar, Chennai - 600040",Open until 11:00 PM,18002022022,13.085532,80.204122
 East Coast Road ,"No 4/222, Ground Floor, Palavakkam Main Road, East Coast Road, Chennai - 600041",Open until 11:00 PM,18002022022,12.9569301,80.2555201
 Velachery ,"Shop No F47, Phoenix Market City Mall, Plot No 142, Velachery Road, Velachery, Chennai - 600042",Open until 11:00 PM,18002022022,12.9911844,80.216797
 Velachery ,"No 185, Tambaram Road, Vijaya Nagar, Velachery, Chennai - 600042",Open until 11:00 PM,18002022022,12.9724116,80.2191433
 Chrompet ,"412/7A, KAP Annexure, GST Road, Chrompet, Chennai - 600044",Open until 11:00 PM,18002022022,12.9581601,80.144442
 Pizza hut - Avadi ,"No 128/1, New No 237/1, 1st Floor, NM Road, Avadi, Tiruvallur - 600054",Open until 11:00 PM,18002022022,13.116939,80.097173
 Kattupakkam ,"Door No 2/110, SN 184/1B, Mount Poonamallee Road, Kattupakkam, Chennai - 600056",Open until 11:00 PM,18002022022,13.04356809,80.12073341
 PH East Tambaram ,"Shop No 257, Velachery Road, Sembakkam, Rajakipakkam, Chennai - 600073",Open until 11:00 PM,18002022022,12.922682,80.151992
 PH Selaiyur ,"No 2, Ground Floor, Tejraj Colony, Agaram Main Road, Selaiyur, Chennai - 600073",Open until 11:00 PM,18002022022,12.906609,80.142772
 Pizza hut - Pammal ,"Shop No 13, 1st Floor, YAK Complex, Pammal Main Road, Pammal, Kanchipuram - 600075",Open until 11:00 PM,18002022022,12.971499,80.142319
 FCD Perambur ,"S No B57, New No 48, Siva Elango Salai, 70 feet Road, Periyar Nagar, Perumbur, Chennai - 600082",Open until 11:00 PM,18002022022,13.114278,80.227361
 Ashok Nagar ,"Old No 67, New No 41, 4th Avenue, Ashok Nagar, Chennai - 600083",Open until 11:00 PM,18002022022,13.040959,80.215599
 Mahindra City ,"Planet Yum Food Court, The Canopy, Mahindra City, Chennai - 600083",Open until 11:00 PM,18002022022,12.730815,80.000473
 Ashok nagar CMRL ,"Unit No 2, Ground Floor, Phase 1, CMRL, Ashok Nagar, Chennai - 600083",Open until 11:00 PM,18002022022,13.034187,80.209354
 Nandambakkam ,"DLF IT Park, Shivaji Gardens, Ramapuram, Nandambakkam, Kanchipuram - 600089",Open until 11:00 PM,18002022022,13.023594,80.175229
 FCD Adambakkam ,"No 265/3, Shop No 2, Ground Floor, Vanuwampet, Gandhi Street, Adambakkam, Chennai - 600091",Open until 11:00 PM,18002022022,12.980229,80.199042
 Pizza hut - Virugambakkam ,"Unit No 1, 1st Floor, 132/1, Arcot Road, Virugambakkam, Chennai - 600092",Open until 11:00 PM,18002022022,13.047373,80.1949301
 Perungudi ,"PN 111, DN 7, Thirumalai Nagar Annexe, OMR, Perungudi, Chennai - 600096",Open until 11:00 PM,18002022022,12.958059,80.243816
 OMR Road ,"Old No 1/14 , New No 1 /4, Karapakkam, OMR Road, Chennai - 600096",Open until 11:00 PM,18002022022,12.921851,80.229972
 PH - Chrompet ,"No 05, Kamakshi Colony, GST Road, Chromepet, Tambram Sanatorium, Chennai - 600116",Open until 11:00 PM,18002022022,12.943162,80.134088
 Guduvancherry ,"No 1, Ground Floor, GST Rd, Thailavaram, Potheri, Chengalpattu, Kanchipuram - 603202",Open until 11:00 PM,18002022022,12.8295201,80.0444101
 Pizza hut - Madurai ,"No 19/3, Gr Flr, Vasuprathaas, 80 Feet Rd, Kk Nagar, Madurai - 625020",Open until 11:00 PM,18002022022,9.92937101,78.143711
 FCD Nagercoil ,"No 171A/3, 1st Floor, Jerrys Enclave, KP Road, Nagercoil, Nagercoil - 629001",Open until 11:00 PM,18002022022,8.17875101,77.423598
 Pizza Hut Salem ,"Plot No 7, Ground Floor, Brindavan Main Road, Alagapuram, Salem - 636016",Open until 11:00 PM,18002022022,11.677186,78.145426
 FCD Erode ,"No 604, 604/1, 605 to 607, Brough Road, Erode - 638001",Open until 11:00 PM,18002022022,11.337479,77.711879
 Dr Krishnasamy Mudaliyar Road ,"3rd Floor, Brookefields Mall, Dr Krishnasamy Mudaliyar Road, Coimbatore - 641001",Open until 11:00 PM,18002022022,11.009511,76.959017
 RS Puram ,"No 357, Silver Monnt Building, DB Road, RS Puram, Coimbatore - 641002",Open until 11:00 PM,18002022022,11.006937,76.950931
 Peelamedu ,"2nd Floor, Fun Republic Mall, Avinashi Road, Peelamedu, Coimbatore - 641004",Open until 11:00 PM,18002022022,11.024686,77.0107591
 PH - Avinashi road ,"Unit No 1258/1260, Avinashi Road, Peelamedu, Coimbatore - 641004",Open until 11:00 PM,18002022022,11.018133,76.990576
 PH - Thudiyalur ,"No 33/1, Mettupalayam Road, Thudiyalur, Coimbatore - 641034",Open until 11:00 PM,18002022022,11.068803,76.94311002
 Ganesh Nagar ,"Prozone Mall, Saravanampatty Road, Ganesh Nagar, Coimbatore - 641035",Open until 11:00 PM,18002022022,11.055935,76.993969
 PH - OOTY ,"No 355A/1, 1st Flr, The Nilgiris Complex, No 1766/6, Commercial Road, Udhagamandalam, Ooty - 643001",Open until 11:00 PM,18002022022,11.411361,76.707674
 Begumpet ,"KPR House, SP Road, Begumpet, Hyderabad - 500003",Open until 11:00 PM,18002022022,17.443219,78.4796401
 Nacharam ,"Spar Super Market Bldg, Paradise Mall, Nacharam, Hyderabad - 500003",Open until 11:00 PM,18002022022,17.425857,78.549563
 SD Road ,"Shop No 1 & 2, No 1/1/58/1 & 2, SD Road, Hyderabad - 500003",Open until 11:00 PM,18002022022,17.440897,78.493907
 Toli Chowki ,"8/1/301/303, 1st Floor, West World, Aziz Bagh Colony, D Block, Toli Chowki, Hyderabad - 500008",Open until 11:00 PM,18002022022,17.407025,78.402008
 Sapphire Foods LTS ,"H No 5/72/11, Plot No 11, Ground Floor, Survey No 542, Alwal, Secunderabad - 500010",Open until 11:00 PM,18002022022,17.506381,78.496591
 PH Green Hills Road Moosapet ,"D No 10/135/7, Gr Flr, Anjaneya Nagar, Green Hills Rd, Moosapet, Hyderabad - 500018",Open until 11:00 PM,18002022022,17.4690459,78.4163248
 PH Sanath Nagar Hyderabad ,"Shehnai Function Hall, SKY Mall, Main Road, Czech Colony, Sanath Nagar, Hyderabad - 500018",Open until 11:00 PM,18002022022,17.45676344,78.43813249
 Serilingampally ,"Plot No 22, Ground Floor, Nallagandla Road, Serilingampally, Rangareddy - 500019",Open until 11:00 PM,18002022022,17.4798616,78.3164345
 Chikkadpally ,"No 1/1/101, RTC Cross Road, Chikkadpally, Hyderabad - 500020",Open until 11:00 PM,18002022022,17.40698333,78.49613889
 PH Karkhana ,"Gr Flr, Narayana Medical Campus Bldg, Karkhana, Hyderabad - 500026",Open until 11:00 PM,18002022022,17.462826,78.501296
 PH Kachiguda Hyderabad ,"Shop No 03, Gr Flr, Ganeriwal Complex, Kachiguda Station Road, Hyderabad - 500027",Open until 11:00 PM,18002022022,17.388943,78.497018
 PH Gudimalkapur Mehdipatnam ,"Inner Ring Road, Noor Ghat, Gudi Malkapur, Mehdipatnam, Hyderabad - 500028",Open until 11:00 PM,18002022022,17.38760719,78.43029598
 PH Himayatnagar Hyderabad ,"No 3/6/269/G3 to G5 & G8, Gowlikar House, Narayanguda Road, Himayatnagar, Hyderabad - 500029",Open until 11:00 PM,18002022022,17.3988492,78.4852978
 Nanakramguda ,"No 01, Sy No 115/1, Kapil Towers, ISB Rd, Financial Dist, Gachibowli, Nanakramguda, Hyderabad - 500032",Open until 11:00 PM,18002022022,17.4218649,78.3388389
 Gachibowli ,"PN 126, Vinayak Nagar, Gachibowli, Hyderabad - 500032",Open until 11:00 PM,18002022022,17.441672,78.358031
 PH Jubilee Hills Hyderabad ,"No 2, Plot No 120, Divya Sai Enclave, HN 8/2/293/82/A/23, Rd No 5, Jubilee Hills, Hyderabad - 500033",Open until 11:00 PM,18002022022,17.4309401,78.421094
 Banjara Hills ,"D No 8/2/699/2, Road No 12, Bhola Nagar, Amudi Nagar, Banjara Hills, Hyderabad - 500034",Open until 11:00 PM,18002022022,17.407565,78.442314
 Nagarjuna Hills ,"Sy 1,1/2,1/3,3/2,6/1 & 6/2, L&T Mall, Nagarjuna Hills, Hyderabad - 500034",Open until 11:00 PM,18002022022,17.428909,78.450164
 Banjara Hills ,"Cafe 6/3/251, 251/1 & 251/5/6/7, Banjara Hills, Hyderabad - 500034",Open until 11:00 PM,18002022022,17.4193387,78.448425
 PH Kothapet Nagole Road ,"SN 01, H No 11/7/143, Dayakar Reddy Bldg, Huda Colony, Saroor Nagar, Hyderabad - 500035",Open until 11:00 PM,18002022022,17.3707118,78.540441
 Alkapuri ,"D No 5/1/2/269, Ground Floor, Neknampur, Alkapuri, Hyderabad - 500035",Open until 11:00 PM,18002022022,17.389862,78.368307
 Moosarambagh ,"L5, 4th Floor, L&T Metro Rail Mall, Food Court, Moosarambagh, Hyderabad - 500036",Open until 11:00 PM,18002022022,17.3715339,78.509659
 PH Chintal Road Hyderabad ,"Plot No 1 & 16, Gr Flr, Rukmini Estates, Main Road, Chintal, Quthbullapur, Hyderabad - 500037",Open until 11:00 PM,18002022022,17.48991573,78.45118286
 Sanjeev Reddy Nagar ,"Shop No 7/1/621/275, MIG 260/3RT, Sanjeev Reddy Nagar, Hyderabad - 500038",Open until 11:00 PM,18002022022,17.442255,78.444512
 PH DSL Virtue Mall Uppal ,"B1/1, B1/2, B2/B & B2, DSL Virtue Mall, Ind Development Area, Ranga Reddy, Uppal, Hyderabad - 500039",Open until 11:00 PM,18002022022,17.399568,78.555266
 PH AMR Planet Mall ,"Sy No 373/1 & 373, 3, AMR Planet, 1 Rd, Trimulghery ECIL Rd, Extn, Moula Ali, Hyderabad - 500040",Open until 11:00 PM,18002022022,17.46353301,78.56074051
 New Nallakunta ,"Flat No 103 & 203, SPICA Apartments, Bearing No 2/2/1130/8&8/A1, New Nallakunta, Hyderabad - 500044",Open until 11:00 PM,18002022022,17.398825,78.512604
 Malakpet ,"No 16/11/19/9/A D, Saleem Nagar, Malakpet, Hyderabad - 500048",Open until 11:00 PM,18002022022,17.37192265,78.5108871
 Attapur Bangalore Rd ,"Pillar No 119, M Cube Mall, Attapur Bangalore Rd, Hyderabad - 500048",Open until 11:00 PM,18002022022,17.371525,78.42969444
 Miyapur ,"Jayabharthis Kalpana, Mumbai Road, Miyapur, Hyderabad - 500049",Open until 11:00 PM,18002022022,17.49536389,78.35660556
 Madinaguda ,"3rd Floor, Food Court, GSM Mall, Madinaguda, Hyderabad - 500049",Open until 11:00 PM,18002022022,17.496695,78.3356801
 Qutbullapur ,"G5 & G10, Sy No 267 & 269, Siri Estate, Bachupally, Gram Panchayat, Qutbullapur, Rangareddy - 500055",Open until 11:00 PM,18002022022,17.527501,78.367861
 Pizza hut - Kompally 2 ,"SN A1 & A2, DN 1/115/1, Karuna Arcade, Kompally, Medchal, Qutbullapur, Rangareddy - 500055",Open until 11:00 PM,18002022022,17.542946,78.491936
 PH Malkajgiri ,"No 24/88/46, Syeds Manzil, Plot No 2, East Anand Bagh, Malkajgiri, Hyderabad - 500057",Open until 11:00 PM,18002022022,17.4583901,78.541826
 PH Nagaram Hyderabad ,"PN 1, Sy No 227, Chakripuram Cross Rd, Road No 3, Kapra, Secunderabad, Hyderabad - 500062",Open until 11:00 PM,18002022022,17.47932596,78.58599893
 PH IMax ,"Ground Floor, Prasadz IMAX, Khairtabad, Hyderabad - 500063",Open until 11:00 PM,18002022022,17.412807,78.465558
 Kompally ,"Survey No 95/1, NCL Habitats, Kompally, Hyderabad - 500067",Open until 11:00 PM,18002022022,17.5156677,78.480915
 Kukatpally ,"Srinivas Plaza, Sardar Patel Nagar, Hydernagar Village, Kukatpally, Hyderabad - 500072",Open until 11:00 PM,18002022022,17.4984964,78.3882117
 Keesara Mandal ,"Plot No 28, No 1/18/30/28, Kapra, AS Rao Nagar, Keesara Mandal, Hyderabad - 500072",Open until 11:00 PM,18002022022,17.479851,78.556941
 Kukatpally ,"3rd Floor, Forum Sujana Mall, Phase 6, KPHB, Kukatpally, Hyderabad - 500072",Open until 11:00 PM,18002022022,17.4842701,78.389078
 PH KPHB Metro Station Hyderabad ,"Concourse Level, KPHB Metro Station, Kukatpally, Hyderabad - 500072",Open until 11:00 PM,18002022022,17.49428787,78.40175713
 Saroornagar ,"Plot No 67, Chandrapuri Colony, LB Nagar, Road No 4, Saroornagar, Hyderabad - 500074",Open until 11:00 PM,18002022022,17.3446442,78.5542695
 PH Kokapet Hyderabad ,"Plot No 1 to 4, Power Welfare Society, Phoenix Greens School Rd, Kokapet, Rangareddy - 500075",Open until 11:00 PM,18002022022,17.3934025,78.3408957
 Santosh Nagar ,"Door No 9/7/211, Ground Floor, Santosh Nagar, Hyderabad - 500079",Open until 11:00 PM,18002022022,17.346403,78.508257
 PH Karmanghat Hyderabad ,"D No 10/1/74/8/2, Thapovan Colony, Sai Nagar, Champapet Rd, Saroor Nagar East, Hyderabad - 500079",Open until 11:00 PM,18002022022,17.344869,78.5293401
 PH Praga Mall Hyderabad ,"3rd Flr, Praga Mall Food Court, Bholakpur, Kavadiguda, Venkateswar Colony, Hyderabad - 500080",Open until 11:00 PM,18002022022,17.42333479,78.49503903
 AruNodaya Colony ,"No 198/6/51, Srishti towers, AruNodaya Colony, Hyderabad - 500081",Open until 11:00 PM,18002022022,17.445652,78.385893
 PH RMZ Skyview Hyderabad ,"No 10, 1st Floor, The Skyview, Sy No 83/1, Hitech City Main Rd, Raidurgam, Hyderabad - 500081",Open until 11:00 PM,18002022022,17.43289128,78.37507094
 Somajiguda Raj Bhavan Rd ,"D No 631090/B/4, Gr Flr, The Grand, Somajiguda Raj Bhavan Rd, Hyderabad - 500082",Open until 11:00 PM,18002022022,17.422903,78.462356
 Kothaguda ,"No 38 to 54, Unit No 4F/30, 4th Floor, Sarath City Capital Mall, Kothaguda, Hyderabad - 500084",Open until 11:00 PM,18002022022,17.4570748,78.3641994
 PH Khajaguda Hyderabad ,"4, Divyashree Techridge Commercial Cplx, Lanco Hills IT Park, Khajaguda, Rangareddy - 500089",Open until 11:00 PM,18002022022,17.41268138,78.36784867
 Manikonda ,"Plot No 35 & 36, Ground Floor, Lanco Hills, Manikonda, Rangareddy - 500089",Open until 11:00 PM,18002022022,17.406969,78.383549
 PH Pragathi Nagar Hyderabad ,"H No 06/53/1519 to 1527, Lahari Estates, Pragathi Nagar, Rangareddy - 500090",Open until 11:00 PM,18002022022,17.523508,78.3957074
 PH Suncity Hyderabad ,"Plot No 10, Ground & 1st Floor, Suncity, Survey No 9/7, Hydershakote, Hyderabad - 500091",Open until 11:00 PM,18002022022,17.366222,78.398017
 PH Peerzadiguda Boduppal ,"Shop No 5/107/2, Survey No 47, Buddha Nagar, Peerzadiguda, Boduppal, Hyderabad - 500092",Open until 11:00 PM,18002022022,17.4069405,78.5937154
 FCD Balapur ,"D No 6/152/1, SLNS Colony, Hyderabad - 500097",Open until 11:00 PM,18002022022,17.3204701,78.5198701
 PH Airport Hyderabad ,"No 5, Aero Plaza, Level C, Parking Level, Rajiv Gandhi Intnl Airport, Shamshabad, Hyderabad - 501218",Open until 11:00 PM,18002022022,17.237213,78.428757
 Sapphire Foods ,"Door No 14/81/60/1/12/A/1, Ground Floor, Beerumguda, Ameenpur, Hyderabad - 502032",Open until 11:00 PM,18002022022,17.526611,78.298371
 PH Siddipet ,"Survey No 1313, Block No 13, APHB Colony, Siddipet, Siddipet - 502103",Open until 11:00 PM,18002022022,18.089805,78.854859
 PH - Ashok nagar(HYD) ,"Shop No B/1, Sy No 21, 229 to 232,Gr Flr, Ramachandrapuram, Ashok Nagar, Medak - 502302",Open until 11:00 PM,18002022022,17.501845,78.311531
 PH Venu Mall Nizamabad ,"Shop No F3, 1st Floor, Venu Mall, Hyderabad Rd, Phulong Bridge, Pragathi Ngr, Nizamabad - 503001",Open until 11:00 PM,18002022022,18.6695747,78.1051631
 PH Karimnagar ,"H No 3/1 & 347/1, Ground Floor, Christian Colony Road, Karimnagar - 505001",Open until 11:00 PM,18002022022,18.443511,79.128103
 MG Road ,"H No 11/25/79/80, Gr Flr, Sai Towers, MG Road, Warangal - 506002",Open until 11:00 PM,18002022022,17.989511,79.599177
 PH-Hanamkonda ,"National Institute of Technology Campus, Hyderabad Warangal Hwy, Warangal - 506004",Open until 11:00 PM,18002022022,17.985911,79.525159
